Label,Resource
B52-1E,80bd57cd-3fd3-9c26-a42e-a1038a417c86
B52-1G,94bd57cd-3fc9-0f6d-5fed-e51156e365ef
B52-2A,a4bd57cd-3e96-ddb5-5e4a-9e4e55c10c5c
B52-2B,5ebd57cd-3e53-290e-00c9-e794d3d70cc8
B52-2C,b2bd57cd-3e13-6828-dd32-1092284c3d34
B52-2D,22bd57cd-3f2c-e16b-39e2-ccd1137c575f
B52-2E,fcbd57cd-4020-133f-67fe-33fbe35d44f9
B52-2G,9abd57cd-400f-b63c-4302-74cd9fb14e27
B52-3A,54bd57cd-3ed6-ad74-c5db-930efb8b5114
B52-3B,08bd57cd-3e99-12eb-3b58-bf788f50681a
B52-3C,88bd57cd-3e5c-e31d-c1cb-992c76261aa3
B52-3D,44bd57cd-3f4f-7b74-d690-6cf3e32782a6
B52-3E,e2bd57cd-4083-f815-d368-dcf8d6320335
B52-3G,98bd57cd-4052-93d0-dd1b-42a90a65cbe4
B52-4A,c4bd57cd-3f1d-6533-116e-175d2ea194f4
B52-4B,fabd57cd-3eda-eaab-16a8-c70d68199da8
B52-4C,5cbd57cd-3e9d-edd4-9f66-2b1eceeecbad
B52-4D,20bd57cd-3f92-8258-9fc3-58e5d49e50a5
B52-4E,8ebd57cd-3f8a-701a-370e-ab2e8b2b2d8f
B52-4G,7cbd57cd-4095-3a27-9ed6-c28fe1c3b877
